x,y,isInArea
-5.58169,-0.265618,1
6.37531,0.460365,1
-6.37531,0.460365,1
5.42848,1.02096,1
-5.42848,1.02096,1
6.61428,-1.09653,1
-6.61428,-1.09653,1
6.1821,-1.88715,0
-6.1821,-1.88715,0
5.15167,0.798705,1
-5.15167,0.798705,1
5.96542,-1.30082,1
-5.96542,-1.30082,1
6.36857,2.02861,0
-6.36857,2.02861,0
4.8342,-2.38607,1
-4.8342,-2.38607,1
5.66281,-1.04238,1
-5.66281,-1.04238,1
5.16561,-0.359744,1
-5.16561,-0.359744,1
5.21375,0.21983,1
-5.21375,0.21983,1
5.0981,2.03248,1
-5.0981,2.03248,1
7.01078,0.601963,0
-7.01078,0.601963,0
5.86123,-1.58966,1
-5.86123,-1.58966,1
4.96073,1.25265,1
-4.96073,1.25265,1
5.42806,2.44753,0
-5.42806,2.44753,0
5.79442,-0.756319,1
-5.79442,-0.756319,1
7.03437,-1.77832,0
-7.03437,-1.77832,0
6.54883,1.89564,0
-6.54883,1.89564,0
6.68606,-0.367206,1
-6.68606,-0.367206,1
5.86115,1.94516,1
-5.86115,1.94516,1
5.17113,-0.720803,1
-5.17113,-0.720803,1
5.21681,1.36141,1
-5.21681,1.36141,1
4.58101,-1.3364,0
-4.58101,-1.3364,0
4.45398,-1.49816,0
-4.45398,-1.49816,0
5.36335,2.46899,0
-5.36335,2.46899,0
6.92418,-1.21927,0
-6.92418,-1.21927,0
4.74048,1.59454,1
-4.74048,1.59454,1
5.75688,-2.20792,0
-5.75688,-2.20792,0
4.73711,1.12721,0
-4.73711,1.12721,0
7.03453,-0.78101,0
-7.03453,-0.78101,0
4.81676,-2.22269,1
-4.81676,-2.22269,1
6.90751,-0.332525,1
-6.90751,-0.332525,1
5.03231,-1.42535,1
-5.03231,-1.42535,1
6.38006,2.36219,0
-6.38006,2.36219,0
4.5483,-1.58454,0
-4.5483,-1.58454,0
5.64244,-1.78863,1
-5.64244,-1.78863,1
5.3222,0.0113817,1
-5.3222,0.0113817,1
6.82091,-0.847607,1
-6.82091,-0.847607,1
6.55511,-1.97339,0
-6.55511,-1.97339,0
5.66032,-0.696748,1
-5.66032,-0.696748,1
5.81028,-0.879509,1
-5.81028,-0.879509,1
6.21556,-0.183587,1
-6.21556,-0.183587,1
5.68006,1.02066,1
-5.68006,1.02066,1
5.18394,0.972168,1
-5.18394,0.972168,1
6.22661,2.41461,0
-6.22661,2.41461,0
6.64384,-1.31128,1
-6.64384,-1.31128,1
4.37268,0.955807,0
-4.37268,0.955807,0
6.67957,0.273336,1
-6.67957,0.273336,1
5.93148,-1.41796,1
-5.93148,-1.41796,1
4.50175,-1.88518,0
-4.50175,-1.88518,0
5.94049,-1.90424,1
-5.94049,-1.90424,1
5.26017,-0.683163,1
-5.26017,-0.683163,1
6.3876,1.69595,0
-6.3876,1.69595,0
5.56528,0.911515,1
-5.56528,0.911515,1
6.84852,-1.92107,0
-6.84852,-1.92107,0
6.04006,-1.59434,1
-6.04006,-1.59434,1
4.81431,0.165925,0
-4.81431,0.165925,0
6.92982,-2.10924,0
-6.92982,-2.10924,0
6.55597,-1.92435,0
-6.55597,-1.92435,0
4.62348,-1.54897,0
-4.62348,-1.54897,0
5.25478,-1.24874,1
-5.25478,-1.24874,1
6.76955,0.412083,1
-6.76955,0.412083,1
5.87302,-0.493384,1
-5.87302,-0.493384,1
5.4218,1.51198,1
-5.4218,1.51198,1
5.1547,-0.443501,1
-5.1547,-0.443501,1
6.45664,-0.192031,1
-6.45664,-0.192031,1
4.46932,-2.19644,0
-4.46932,-2.19644,0
5.14027,0.811758,1
-5.14027,0.811758,1
4.83323,0.252185,0
-4.83323,0.252185,0
6.11303,1.45226,1
-6.11303,1.45226,1
4.70168,2.3198,1
-4.70168,2.3198,1
5.59229,2.24983,0
-5.59229,2.24983,0
6.36049,-2.20031,0
-6.36049,-2.20031,0
6.25109,-0.914047,1
-6.25109,-0.914047,1
6.80078,-2.08072,0
-6.80078,-2.08072,0
5.17265,1.4697,1
-5.17265,1.4697,1
5.99505,-0.331239,1
-5.99505,-0.331239,1
5.14209,-0.283782,1
-5.14209,-0.283782,1
6.2232,2.22674,0
-6.2232,2.22674,0
5.16215,-1.95312,1
-5.16215,-1.95312,1
4.64927,2.26697,1
-4.64927,2.26697,1
6.23996,-0.194094,1
-6.23996,-0.194094,1
5.79249,0.201839,1
-5.79249,0.201839,1
4.86694,-1.04324,0
-4.86694,-1.04324,0
6.90979,-1.68597,0
-6.90979,-1.68597,0
6.74252,-2.21557,0
-6.74252,-2.21557,0
7.03521,-0.0980542,1
-7.03521,-0.0980542,1
4.73795,-1.41791,0
-4.73795,-1.41791,0
6.1495,0.605934,1
-6.1495,0.605934,1
4.41262,1.40924,0
-4.41262,1.40924,0
6.18085,1.26933,1
-6.18085,1.26933,1
5.90218,-2.01106,1
-5.90218,-2.01106,1
5.7405,-0.329524,1
-5.7405,-0.329524,1
6.76121,0.501227,1
-6.76121,0.501227,1
4.7869,-1.69705,1
-4.7869,-1.69705,1
5.2062,-0.358576,1
-5.2062,-0.358576,1
5.42942,1.90586,1
-5.42942,1.90586,1
5.97119,-1.89206,1
-5.97119,-1.89206,1
4.57414,-0.754504,0
-4.57414,-0.754504,0
6.8954,0.0955689,1
-6.8954,0.0955689,1
6.56461,-0.29818,1
-6.56461,-0.29818,1
6.84739,2.10135,0
-6.84739,2.10135,0
6.81762,-0.873946,1
-6.81762,-0.873946,1
4.72854,-0.354904,0
-4.72854,-0.354904,0
5.41481,-0.534238,1
-5.41481,-0.534238,1
4.59921,-1.06213,0
-4.59921,-1.06213,0
6.24027,-1.80063,1
-6.24027,-1.80063,1
4.41469,-1.12919,0
-4.41469,-1.12919,0
6.76229,-1.61586,0
-6.76229,-1.61586,0
5.47286,-1.72856,1
-5.47286,-1.72856,1
4.79611,-0.626681,0
-4.79611,-0.626681,0
6.00532,-0.483268,1
-6.00532,-0.483268,1
5.97775,-1.31308,1
-5.97775,-1.31308,1
5.2108,0.775959,1
-5.2108,0.775959,1
6.70394,-1.3055,0
-6.70394,-1.3055,0
6.1297,-2.3771,0
-6.1297,-2.3771,0
6.07318,0.924599,1
-6.07318,0.924599,1
6.34412,-2.17643,0
-6.34412,-2.17643,0
4.59762,0.598633,0
-4.59762,0.598633,0
7.05372,-1.59899,0
-7.05372,-1.59899,0
6.80423,0.365721,1
-6.80423,0.365721,1
5.69301,-0.159058,1
-5.69301,-0.159058,1
4.86132,0.228117,0
-4.86132,0.228117,0
6.4384,-0.382313,1
-6.4384,-0.382313,1
6.62315,1.87025,0
-6.62315,1.87025,0
4.87339,1.18262,1
-4.87339,1.18262,1
4.59634,0.192831,0
-4.59634,0.192831,0
6.40071,-2.16142,0
-6.40071,-2.16142,0
6.55437,-1.70006,0
-6.55437,-1.70006,0
6.42945,-1.83262,0
-6.42945,-1.83262,0
5.06274,-0.237275,1
-5.06274,-0.237275,1
5.26451,1.2298,1
-5.26451,1.2298,1
6.92015,2.44581,0
-6.92015,2.44581,0
6.48169,-2.30779,0
-6.48169,-2.30779,0
6.67104,0.74029,1
-6.67104,0.74029,1
4.69069,2.44492,1
-4.69069,2.44492,1
4.74134,1.10111,0
-4.74134,1.10111,0
6.8065,-2.1835,0
-6.8065,-2.1835,0
6.09861,2.03457,0
-6.09861,2.03457,0
5.72535,-1.24694,1
-5.72535,-1.24694,1
5.49408,2.30438,0
-5.49408,2.30438,0
6.53295,1.62722,0
-6.53295,1.62722,0
6.86534,1.3618,0
-6.86534,1.3618,0
5.51907,-1.19482,1
-5.51907,-1.19482,1
5.89286,1.17447,1
-5.89286,1.17447,1
5.38317,-1.31001,1
-5.38317,-1.31001,1
5.90921,-2.25731,0
-5.90921,-2.25731,0
6.60128,1.26612,1
-6.60128,1.26612,1
4.91957,1.80599,1
-4.91957,1.80599,1
6.68061,1.97705,0
-6.68061,1.97705,0
4.53229,-0.342749,0
-4.53229,-0.342749,0
6.70073,-0.556277,1
-6.70073,-0.556277,1
6.49086,-1.20454,1
-6.49086,-1.20454,1
4.626,1.87913,0
-4.626,1.87913,0
5.44809,-0.0990267,1
-5.44809,-0.0990267,1
5.53656,-1.16776,1
-5.53656,-1.16776,1
5.77499,-0.559982,1
-5.77499,-0.559982,1
5.78656,1.62004,1
-5.78656,1.62004,1
6.16155,-1.72967,1
-6.16155,-1.72967,1
5.86655,-2.29879,0
-5.86655,-2.29879,0
6.55354,0.807904,1
-6.55354,0.807904,1
6.94445,-0.421998,1
-6.94445,-0.421998,1
5.08136,-1.31918,1
-5.08136,-1.31918,1
6.54778,0.958278,1
-6.54778,0.958278,1
4.89473,0.518271,0
-4.89473,0.518271,0
4.60446,-2.22589,1
-4.60446,-2.22589,1
5.25315,-1.35598,1
-5.25315,-1.35598,1
5.47443,0.483663,1
-5.47443,0.483663,1
4.51797,-0.330476,0
-4.51797,-0.330476,0
4.69405,2.43333,1
-4.69405,2.43333,1
4.55834,0.585337,0
-4.55834,0.585337,0
5.6687,0.321074,1
-5.6687,0.321074,1
5.94336,-0.425569,1
-5.94336,-0.425569,1
5.02715,-1.31198,1
-5.02715,-1.31198,1
5.46698,1.15335,1
-5.46698,1.15335,1
5.77187,-0.0832702,1
-5.77187,-0.0832702,1
5.10386,-0.944901,1
-5.10386,-0.944901,1
6.32659,-1.16122,1
-6.32659,-1.16122,1
6.26016,-2.10057,0
-6.26016,-2.10057,0
5.92354,0.264027,1
-5.92354,0.264027,1
5.53315,-1.54087,1
-5.53315,-1.54087,1
6.07671,0.92431,1
-6.07671,0.92431,1
5.75075,1.99495,1
-5.75075,1.99495,1
6.93056,2.02883,0
-6.93056,2.02883,0
4.76023,-1.65932,1
-4.76023,-1.65932,1
4.35373,-0.729201,0
-4.35373,-0.729201,0
5.71668,-0.00540883,1
-5.71668,-0.00540883,1
5.97914,0.184474,1
-5.97914,0.184474,1
5.09653,2.12128,1
-5.09653,2.12128,1
6.05551,-0.82835,1
-6.05551,-0.82835,1
5.19385,-1.26609,1
-5.19385,-1.26609,1
5.49933,1.27236,1
-5.49933,1.27236,1
6.34575,1.46718,1
-6.34575,1.46718,1
4.33391,1.34141,0
-4.33391,1.34141,0
6.01191,-0.971593,1
-6.01191,-0.971593,1
5.15927,0.819341,1
-5.15927,0.819341,1
6.45811,1.88781,0
-6.45811,1.88781,0
5.72292,-0.693887,1
-5.72292,-0.693887,1
5.1017,-1.8842,1
-5.1017,-1.8842,1
6.99043,0.234176,1
-6.99043,0.234176,1
6.77326,2.10222,0
-6.77326,2.10222,0
5.28197,0.962835,1
-5.28197,0.962835,1
7.03267,2.40134,0
-7.03267,2.40134,0
6.56759,-2.10119,0
-6.56759,-2.10119,0
5.83982,-0.819354,1
-5.83982,-0.819354,1
6.61766,-0.463468,1
-6.61766,-0.463468,1
4.7885,-1.10254,0
-4.7885,-1.10254,0
5.66906,-1.35617,1
-5.66906,-1.35617,1
4.69982,-2.12385,1
-4.69982,-2.12385,1
5.53676,1.38153,1
-5.53676,1.38153,1
4.35136,-1.19291,0
-4.35136,-1.19291,0
6.95495,2.28414,0
-6.95495,2.28414,0
4.6549,1.32552,0
-4.6549,1.32552,0
5.61555,-1.72947,1
-5.61555,-1.72947,1
5.29674,-0.0517033,1
-5.29674,-0.0517033,1
6.45762,-0.499082,1
-6.45762,-0.499082,1
6.53372,1.71901,0
-6.53372,1.71901,0
5.1825,-1.88277,1
-5.1825,-1.88277,1
6.67971,-0.168694,1
-6.67971,-0.168694,1
5.91165,1.54972,1
-5.91165,1.54972,1
5.76303,2.49538,0
-5.76303,2.49538,0
5.31678,1.82021,1
-5.31678,1.82021,1
4.73436,0.953217,0
-4.73436,0.953217,0
6.11954,0.729076,1
-6.11954,0.729076,1
5.741,0.572046,1
-5.741,0.572046,1
6.63652,-0.946951,1
-6.63652,-0.946951,1
5.0246,-1.06963,1
-5.0246,-1.06963,1
5.58621,0.043959,1
-5.58621,0.043959,1
6.41187,-2.31392,0
-6.41187,-2.31392,0
7.00114,1.33172,0
-7.00114,1.33172,0
6.15051,1.09419,1
-6.15051,1.09419,1
4.43885,0.57326,0
-4.43885,0.57326,0
7.01134,1.06512,0
-7.01134,1.06512,0
5.75023,0.478305,1
-5.75023,0.478305,1
5.48069,-2.41313,0
-5.48069,-2.41313,0
4.63529,2.36971,1
-4.63529,2.36971,1
5.60772,-0.318268,1
-5.60772,-0.318268,1
4.90421,0.402906,0
-4.90421,0.402906,0
5.25513,1.60875,1
-5.25513,1.60875,1
7.0477,0.136,1
-7.0477,0.136,1
6.24338,0.763813,1
-6.24338,0.763813,1
5.48447,0.422157,1
-5.48447,0.422157,1
6.98916,1.97574,0
-6.98916,1.97574,0
6.54957,0.208842,1
-6.54957,0.208842,1
5.10437,1.27265,1
-5.10437,1.27265,1
4.49333,1.45996,0
-4.49333,1.45996,0
6.78835,2.28379,0
-6.78835,2.28379,0
5.00843,1.08766,1
-5.00843,1.08766,1
5.37507,-0.552858,1
-5.37507,-0.552858,1
5.80728,-1.42448,1
-5.80728,-1.42448,1
6.27018,1.58159,1
-6.27018,1.58159,1
6.24647,-1.72055,1
-6.24647,-1.72055,1
4.84094,-2.22798,1
-4.84094,-2.22798,1
5.40259,-0.715921,1
-5.40259,-0.715921,1
5.51245,0.629982,1
-5.51245,0.629982,1
6.66325,0.671936,1
-6.66325,0.671936,1
5.14826,1.17956,1
-5.14826,1.17956,1
6.4249,-1.67242,0
-6.4249,-1.67242,0
5.3744,0.840855,1
-5.3744,0.840855,1
6.65831,-0.849862,1
-6.65831,-0.849862,1
5.392,-1.9845,1
-5.392,-1.9845,1
5.48973,0.744536,1
-5.48973,0.744536,1
4.42512,-0.915686,0
-4.42512,-0.915686,0
5.83455,-1.14003,1
-5.83455,-1.14003,1
5.45878,-1.09099,1
-5.45878,-1.09099,1
6.25038,1.16689,1
-6.25038,1.16689,1
4.83664,-1.41098,1
-4.83664,-1.41098,1
5.97215,-2.35277,0
-5.97215,-2.35277,0
6.97891,-1.72241,0
-6.97891,-1.72241,0
6.61867,-2.16071,0
-6.61867,-2.16071,0
4.82743,2.19612,1
-4.82743,2.19612,1
6.43918,2.49869,0
-6.43918,2.49869,0
5.95796,-1.30761,1
-5.95796,-1.30761,1
6.09047,1.88899,1
-6.09047,1.88899,1
5.45293,1.47213,1
-5.45293,1.47213,1
5.14541,0.427494,1
-5.14541,0.427494,1
6.9398,0.334551,1
-6.9398,0.334551,1
6.98771,-0.597419,1
-6.98771,-0.597419,1
5.10849,1.85972,1
-5.10849,1.85972,1
6.4398,-0.973297,1
-6.4398,-0.973297,1
6.83527,0.700711,1
-6.83527,0.700711,1
4.747,1.12524,0
-4.747,1.12524,0
5.64508,1.4471,1
-5.64508,1.4471,1
6.9022,-1.06269,0
-6.9022,-1.06269,0
4.97094,0.515878,0
-4.97094,0.515878,0
6.46323,0.0609495,1
-6.46323,0.0609495,1
5.89445,-0.0402521,1
-5.89445,-0.0402521,1
5.40742,-0.0874317,1
-5.40742,-0.0874317,1
5.72683,1.27256,1
-5.72683,1.27256,1
5.36524,0.12601,1
-5.36524,0.12601,1
5.71053,-1.72848,1
-5.71053,-1.72848,1
6.10297,-0.303634,1
-6.10297,-0.303634,1
6.13996,-2.43806,0
-6.13996,-2.43806,0
5.46314,1.8483,1
-5.46314,1.8483,1
5.79135,2.36316,0
-5.79135,2.36316,0
6.92102,1.22713,0
-6.92102,1.22713,0
4.71638,1.42941,0
-4.71638,1.42941,0
5.29866,0.233897,1
-5.29866,0.233897,1
4.72254,1.05922,0
-4.72254,1.05922,0
4.36713,1.43627,0
-4.36713,1.43627,0
6.63771,-1.81833,0
-6.63771,-1.81833,0
4.63671,2.39739,1
-4.63671,2.39739,1
4.60923,-1.8322,0
-4.60923,-1.8322,0
4.61917,-1.42906,0
-4.61917,-1.42906,0
5.16633,-1.45132,1
-5.16633,-1.45132,1
5.86164,1.03727,1
-5.86164,1.03727,1
6.94116,-2.02369,0
-6.94116,-2.02369,0
4.51882,-1.84944,0
-4.51882,-1.84944,0
6.81247,2.01533,0
-6.81247,2.01533,0
5.64196,-2.33045,0
-5.64196,-2.33045,0
5.59072,-0.297119,1
-5.59072,-0.297119,1
5.15599,-0.0859055,1
-5.15599,-0.0859055,1
5.93435,-1.4563,1
-5.93435,-1.4563,1
6.48884,-0.203001,1
-6.48884,-0.203001,1
6.1012,-0.0696543,1
-6.1012,-0.0696543,1
4.60702,1.56525,0
-4.60702,1.56525,0
6.1682,1.4545,1
-6.1682,1.4545,1
4.72529,2.3843,1
-4.72529,2.3843,1
6.75906,0.767614,1
-6.75906,0.767614,1
6.00361,0.0960142,1
-6.00361,0.0960142,1
6.44116,1.273,1
-6.44116,1.273,1
6.03878,-1.26168,1
-6.03878,-1.26168,1
4.82831,-1.8107,1
-4.82831,-1.8107,1
5.86152,-1.06587,1
-5.86152,-1.06587,1
7.06305,-1.71447,0
-7.06305,-1.71447,0
6.086,1.3695,1
-6.086,1.3695,1
5.66426,0.769384,1
-5.66426,0.769384,1
5.44673,-1.32053,1
-5.44673,-1.32053,1
6.99154,0.404934,1
-6.99154,0.404934,1
6.6048,-2.39923,0
-6.6048,-2.39923,0
6.30413,-0.475229,1
-6.30413,-0.475229,1
6.08747,-1.13059,1
-6.08747,-1.13059,1
5.31078,-2.1434,1
-5.31078,-2.1434,1
6.5987,-1.31691,1
-6.5987,-1.31691,1
5.02992,2.4375,0
-5.02992,2.4375,0
6.83963,1.97717,0
-6.83963,1.97717,0
6.16734,0.282429,1
-6.16734,0.282429,1
4.67264,1.02824,0
-4.67264,1.02824,0
4.88083,-1.70539,1
-4.88083,-1.70539,1
5.90176,-2.05482,1
-5.90176,-2.05482,1
4.73602,-0.753994,0
-4.73602,-0.753994,0
4.46726,2.33789,1
-4.46726,2.33789,1
5.3455,-0.563111,1
-5.3455,-0.563111,1
4.64057,1.19651,0
-4.64057,1.19651,0
5.08722,-0.300238,1
-5.08722,-0.300238,1
5.30474,-2.17971,1
-5.30474,-2.17971,1
5.81429,-0.944197,1
-5.81429,-0.944197,1
6.55313,-1.20619,1
-6.55313,-1.20619,1
6.38106,-2.16218,0
-6.38106,-2.16218,0
5.66472,0.803418,1
-5.66472,0.803418,1
4.51542,-1.18412,0
-4.51542,-1.18412,0
6.79653,-0.558467,1
-6.79653,-0.558467,1
4.55874,-0.903627,0
-4.55874,-0.903627,0
5.38971,0.192511,1
-5.38971,0.192511,1
5.08167,-1.3177,1
-5.08167,-1.3177,1
6.37153,1.85485,0
-6.37153,1.85485,0
7.0658,0.572801,0
-7.0658,0.572801,0
4.41644,1.45905,0
-4.41644,1.45905,0
6.22007,1.312,1
-6.22007,1.312,1
4.40548,-0.343191,0
-4.40548,-0.343191,0
5.94855,1.65689,1
-5.94855,1.65689,1
4.92918,-1.77556,1
-4.92918,-1.77556,1
5.26734,2.47756,0
-5.26734,2.47756,0
4.87234,0.823153,0
-4.87234,0.823153,0
6.17498,-2.13021,0
-6.17498,-2.13021,0
4.95624,1.32983,1
-4.95624,1.32983,1
5.2123,-0.0797964,1
-5.2123,-0.0797964,1
6.2919,1.28311,1
-6.2919,1.28311,1
4.37805,-0.297775,0
-4.37805,-0.297775,0
5.39357,0.534618,1
-5.39357,0.534618,1
6.04978,1.67676,1
-6.04978,1.67676,1
6.21324,0.254569,1
-6.21324,0.254569,1
6.76601,-0.311206,1
-6.76601,-0.311206,1
5.51642,1.77903,1
-5.51642,1.77903,1
4.85592,-0.110889,0
-4.85592,-0.110889,0
4.49257,-1.74198,0
-4.49257,-1.74198,0
5.69526,-0.298303,1
-5.69526,-0.298303,1
5.70095,-0.753069,1
-5.70095,-0.753069,1
5.22288,1.73639,1
-5.22288,1.73639,1
4.78259,1.95665,1
-4.78259,1.95665,1
4.3617,0.778298,0
-4.3617,0.778298,0
5.57392,1.40918,1
-5.57392,1.40918,1
6.90967,-1.2121,0
-6.90967,-1.2121,0
5.60838,-2.4666,0
-5.60838,-2.4666,0
4.41175,1.59218,0
-4.41175,1.59218,0
6.2059,-0.742933,1
-6.2059,-0.742933,1
4.78506,1.18635,0
-4.78506,1.18635,0
4.36964,-0.112619,0
-4.36964,-0.112619,0
5.78973,-0.00121668,1
-5.78973,-0.00121668,1
6.30699,1.48755,1
-6.30699,1.48755,1
5.76234,-1.83081,1
-5.76234,-1.83081,1
5.02719,1.60258,1
-5.02719,1.60258,1
6.2474,1.17268,1
-6.2474,1.17268,1
6.8499,-2.23315,0
-6.8499,-2.23315,0
5.19537,1.5358,1
-5.19537,1.5358,1
4.69456,1.34987,0
-4.69456,1.34987,0
6.04065,-2.34549,0
-6.04065,-2.34549,0
5.82956,-1.41127,1
-5.82956,-1.41127,1
6.3324,-1.50649,1
-6.3324,-1.50649,1
6.5792,1.13691,1
-6.5792,1.13691,1
6.35917,-0.139269,1
-6.35917,-0.139269,1
6.48311,1.02098,1
-6.48311,1.02098,1
5.12869,-0.859143,1
-5.12869,-0.859143,1
5.65199,-2.39909,0
-5.65199,-2.39909,0
6.3127,-1.69749,1
-6.3127,-1.69749,1
6.28814,-2.39595,0
-6.28814,-2.39595,0
6.27553,-1.9561,0
-6.27553,-1.9561,0
6.4389,1.95122,0
-6.4389,1.95122,0
6.68898,2.09781,0
-6.68898,2.09781,0
6.99495,-0.610292,0
-6.99495,-0.610292,0
5.82513,-0.801953,1
-5.82513,-0.801953,1
6.36866,-2.35708,0
-6.36866,-2.35708,0
6.73414,2.25166,0
-6.73414,2.25166,0
5.54803,-0.605264,1
-5.54803,-0.605264,1
6.83232,-0.959579,1
-6.83232,-0.959579,1
4.81491,0.825939,0
-4.81491,0.825939,0
6.1577,-2.455,0
-6.1577,-2.455,0
4.4157,1.81132,0
-4.4157,1.81132,0
5.36484,0.982898,1
-5.36484,0.982898,1
4.3659,-0.587334,0
-4.3659,-0.587334,0
4.47216,-1.27612,0
-4.47216,-1.27612,0
5.71963,-0.0614526,1
-5.71963,-0.0614526,1
4.93224,0.629383,0
-4.93224,0.629383,0
4.33612,-1.01268,0
-4.33612,-1.01268,0
4.83422,-0.570894,0
-4.83422,-0.570894,0
5.81168,-0.696768,1
-5.81168,-0.696768,1
5.5769,1.98719,1
-5.5769,1.98719,1
5.4042,0.0986774,1
-5.4042,0.0986774,1
6.03529,2.40336,0
-6.03529,2.40336,0
6.85388,0.166785,1
-6.85388,0.166785,1
4.60408,-2.2112,1
-4.60408,-2.2112,1
6.59927,-1.14788,1
-6.59927,-1.14788,1
5.98918,-0.0400322,1
-5.98918,-0.0400322,1
6.63463,-2.17152,0
-6.63463,-2.17152,0
5.5476,2.02232,1
-5.5476,2.02232,1
5.36925,-1.74393,1
-5.36925,-1.74393,1
5.08866,-0.356148,1
-5.08866,-0.356148,1
5.58369,-0.540392,1
-5.58369,-0.540392,1
4.39932,0.746754,0
-4.39932,0.746754,0
5.95027,-1.10963,1
-5.95027,-1.10963,1
6.31799,-0.554322,1
-6.31799,-0.554322,1
6.65128,0.213838,1
-6.65128,0.213838,1
5.29644,-1.31903,1
-5.29644,-1.31903,1
6.1982,0.455456,1
-6.1982,0.455456,1
4.67938,-0.660259,0
-4.67938,-0.660259,0
5.42996,-1.41375,1
-5.42996,-1.41375,1
7.02765,2.44177,0
-7.02765,2.44177,0
4.85906,-2.32297,1
-4.85906,-2.32297,1
5.02205,-1.69996,1
-5.02205,-1.69996,1
6.1036,-0.0308605,1
-6.1036,-0.0308605,1
6.9448,-1.11038,0
-6.9448,-1.11038,0
5.53726,1.46447,1
-5.53726,1.46447,1
6.99156,-2.36958,0
-6.99156,-2.36958,0
5.47094,-1.13265,1
-5.47094,-1.13265,1
4.88524,-1.77624,1
-4.88524,-1.77624,1
6.49362,1.71002,0
-6.49362,1.71002,0
6.9179,-0.22243,1
-6.9179,-0.22243,1
6.77825,-1.4899,0
-6.77825,-1.4899,0
5.49,0.746184,1
-5.49,0.746184,1
6.35388,1.18863,1
-6.35388,1.18863,1
4.45078,-1.88545,0
-4.45078,-1.88545,0
4.57812,-1.64767,0
-4.57812,-1.64767,0
5.53192,2.0455,1
-5.53192,2.0455,1
4.85763,1.68043,1
-4.85763,1.68043,1
5.67834,-0.914221,1
-5.67834,-0.914221,1
5.99549,-1.15935,1
-5.99549,-1.15935,1
4.93571,1.12263,1
-4.93571,1.12263,1
4.69829,2.47431,1
-4.69829,2.47431,1
6.83126,1.45192,0
-6.83126,1.45192,0
6.98787,-1.9174,0
-6.98787,-1.9174,0
6.78949,-1.56275,0
-6.78949,-1.56275,0
4.95479,1.17762,1
-4.95479,1.17762,1
5.6208,0.186956,1
-5.6208,0.186956,1
4.39162,1.20093,0
-4.39162,1.20093,0
5.89295,1.29779,1
-5.89295,1.29779,1
4.44477,-0.0509602,0
-4.44477,-0.0509602,0
5.37349,-1.05755,1
-5.37349,-1.05755,1
4.79751,-2.14336,1
-4.79751,-2.14336,1
5.57534,2.24319,0
-5.57534,2.24319,0
4.60848,0.00639459,0
-4.60848,0.00639459,0
4.89,1.06275,1
-4.89,1.06275,1
4.45197,1.63471,0
-4.45197,1.63471,0
6.43813,-0.281918,1
-6.43813,-0.281918,1
6.78762,0.104421,1
-6.78762,0.104421,1
6.51445,-0.609943,1
-6.51445,-0.609943,1
5.54544,-1.35263,1
-5.54544,-1.35263,1
5.35295,2.17025,1
-5.35295,2.17025,1
5.29285,-0.317395,1
-5.29285,-0.317395,1
5.93363,0.43559,1
-5.93363,0.43559,1
5.65245,-1.24931,1
-5.65245,-1.24931,1
5.18972,0.894515,1
-5.18972,0.894515,1
6.36195,0.870162,1
-6.36195,0.870162,1
6.11934,-0.548901,1
-6.11934,-0.548901,1
4.98091,-0.806346,1
-4.98091,-0.806346,1
6.60858,-2.07329,0
-6.60858,-2.07329,0
6.51096,-2.41161,0
-6.51096,-2.41161,0
6.05927,-0.153047,1
-6.05927,-0.153047,1
4.82205,0.591421,0
-4.82205,0.591421,0
5.21971,0.152402,1
-5.21971,0.152402,1
4.52572,1.70165,0
-4.52572,1.70165,0
6.63743,-0.198179,1
-6.63743,-0.198179,1
6.87852,-2.36941,0
-6.87852,-2.36941,0
6.61954,1.39381,0
-6.61954,1.39381,0
4.95614,2.27923,1
-4.95614,2.27923,1
4.69346,-2.41187,1
-4.69346,-2.41187,1
6.19183,-0.297154,1
-6.19183,-0.297154,1
5.14648,1.18895,1
-5.14648,1.18895,1
6.6736,1.94462,0
-6.6736,1.94462,0
6.03503,1.16947,1
-6.03503,1.16947,1
5.74014,0.934425,1
-5.74014,0.934425,1
5.58574,0.54112,1
-5.58574,0.54112,1
5.84129,1.46068,1
-5.84129,1.46068,1
5.47381,-1.78432,1
-5.47381,-1.78432,1
5.59065,1.21179,1
-5.59065,1.21179,1
4.6036,0.000867805,0
-4.6036,0.000867805,0
4.51684,-1.60473,0
-4.51684,-1.60473,0
6.58238,2.28884,0
-6.58238,2.28884,0
4.77092,1.60206,1
-4.77092,1.60206,1
6.34378,0.385321,1
-6.34378,0.385321,1
5.21173,-1.31087,1
-5.21173,-1.31087,1
4.33786,0.583444,0
-4.33786,0.583444,0
5.66467,-0.309596,1
-5.66467,-0.309596,1
6.06974,-1.74093,1
-6.06974,-1.74093,1
5.93673,2.28692,0
-5.93673,2.28692,0
6.20006,-1.89215,0
-6.20006,-1.89215,0
5.85489,1.85783,1
-5.85489,1.85783,1
4.55772,-0.444393,0
-4.55772,-0.444393,0
5.27129,-1.95699,1
-5.27129,-1.95699,1
5.57602,0.119896,1
-5.57602,0.119896,1
6.33577,1.136,1
-6.33577,1.136,1
6.50695,-1.83735,0
-6.50695,-1.83735,0
5.27881,-2.47269,0
-5.27881,-2.47269,0
6.29561,0.961868,1
-6.29561,0.961868,1
5.70552,-1.91595,1
-5.70552,-1.91595,1
5.2373,0.107628,1
